,date,close
1070,2014-01-01,605.13
1071,2013-12-31,605.13
1072,2013-12-30,600.13
1073,2013-12-27,608.13
1074,2013-12-26,605.75
1075,2013-12-24,606.38
1076,2013-12-23,609.25
1077,2013-12-20,613.63
1078,2013-12-19,610.13
1079,2013-12-18,612.38
1080,2013-12-17,618.88
1081,2013-12-16,621.63
1082,2013-12-13,629.13
1083,2013-12-12,633.38
1084,2013-12-11,641.13
1085,2013-12-10,639.5
1086,2013-12-09,650.5
1087,2013-12-06,650.75
1088,2013-12-05,651.63
1089,2013-12-04,662.0
1090,2013-12-03,668.88
1091,2013-12-02,662.88
1092,2013-11-29,668.25
1093,2013-11-27,664.63
1094,2013-11-26,655.75
1095,2013-11-25,659.5
1096,2013-11-24,656.25
1097,2013-11-22,649.0
1098,2013-11-21,648.63
1099,2013-11-20,646.5
1100,2013-11-19,650.0
1101,2013-11-18,642.38
1102,2013-11-15,643.75
1103,2013-11-14,644.88
1104,2013-11-13,645.25
1105,2013-11-12,645.0
1106,2013-11-11,646.25
1107,2013-11-08,648.0
1108,2013-11-07,653.38
1109,2013-11-06,653.63
1110,2013-11-05,656.5
1111,2013-11-04,663.38
1112,2013-11-01,667.13
1113,2013-10-31,667.38
1114,2013-10-30,674.13
1115,2013-10-29,681.75
1116,2013-10-28,680.88
1117,2013-10-25,691.63
1118,2013-10-24,696.5
1119,2013-10-23,701.75
1120,2013-10-22,700.63
1121,2013-10-21,698.88
1122,2013-10-18,705.25
1123,2013-10-17,685.63
1124,2013-10-16,681.13
1125,2013-10-15,685.63
1126,2013-10-14,691.88
1127,2013-10-11,692.0
1128,2013-10-10,685.0
1129,2013-10-09,690.13
1130,2013-10-08,693.13
1131,2013-10-07,695.0
1132,2013-10-04,686.63
1133,2013-10-03,688.63
1134,2013-10-02,686.0
1135,2013-10-01,683.38
1136,2013-09-30,679.13
1137,2013-09-27,681.13
1138,2013-09-26,678.63
1139,2013-09-25,669.63
1140,2013-09-24,657.63
1141,2013-09-23,653.88
1142,2013-09-20,645.88
1143,2013-09-19,656.25
1144,2013-09-18,645.5
1145,2013-09-17,642.5
1146,2013-09-16,640.88
1147,2013-09-13,640.5
1148,2013-09-12,652.88
1149,2013-09-11,647.88
1150,2013-09-10,646.25
1151,2013-09-09,640.88
1152,2013-09-06,647.63
1153,2013-09-05,639.38
1154,2013-09-04,646.38
1155,2013-09-03,647.5
1156,2013-08-30,654.88
1157,2013-08-29,654.38
1158,2013-08-28,660.38
1159,2013-08-27,663.25
1160,2013-08-26,667.13
1161,2013-08-23,633.75
1162,2013-08-22,630.5
1163,2013-08-21,638.38
1164,2013-08-20,634.5
1165,2013-08-19,640.5
1166,2013-08-16,631.5
1167,2013-08-15,637.63
1168,2013-08-14,630.38
1169,2013-08-13,627.5
1170,2013-08-12,635.25
1171,2013-08-09,633.63
1172,2013-08-08,641.13
1173,2013-08-07,643.88
1174,2013-08-06,650.0
1175,2013-08-05,645.25
1176,2013-08-02,660.25
1177,2013-08-01,659.13
1178,2013-07-31,663.63
1179,2013-07-30,656.0
1180,2013-07-29,651.13
1181,2013-07-26,649.25
1182,2013-07-25,648.38
1183,2013-07-24,653.13
1184,2013-07-23,654.63
1185,2013-07-22,659.88
1186,2013-07-19,663.88
1187,2013-07-18,661.13
1188,2013-07-17,665.25
1189,2013-07-16,669.25
1190,2013-07-15,669.5
1191,2013-07-12,681.0
1192,2013-07-11,682.38
1193,2013-07-10,678.13
1194,2013-07-09,676.38
1195,2013-07-08,662.38
1196,2013-07-05,659.88
1197,2013-07-04,666.0
1198,2013-07-03,666.0
1199,2013-07-02,656.38
1200,2013-07-01,656.63
1201,2013-06-28,656.88
1202,2013-06-27,672.88
1203,2013-06-26,676.63
1204,2013-06-25,685.13
1205,2013-06-24,687.75
1206,2013-06-21,697.88
1207,2013-06-20,699.88
1208,2013-06-19,705.13
1209,2013-06-18,686.88
1210,2013-06-17,683.38
1211,2013-06-14,681.13
1212,2013-06-13,685.63
1213,2013-06-12,681.88
1214,2013-06-11,696.13
1215,2013-06-10,690.25
1216,2013-06-07,696.25
1217,2013-06-06,698.5
1218,2013-06-05,701.38
1219,2013-06-04,709.63
1220,2013-06-03,709.38
1221,2013-05-31,706.63
1222,2013-05-30,697.88
1223,2013-05-29,700.38
1224,2013-05-28,693.5
1225,2013-05-24,696.38
1226,2013-05-23,705.0
1227,2013-05-22,686.88
1228,2013-05-21,679.88
1229,2013-05-20,686.25
1230,2013-05-17,682.63
1231,2013-05-16,688.88
1232,2013-05-15,693.88
1233,2013-05-14,712.38
1234,2013-05-13,709.38
1235,2013-05-10,703.5
1236,2013-05-09,724.13
1237,2013-05-08,705.5
1238,2013-05-07,707.63
1239,2013-05-06,702.25
1240,2013-05-03,721.75
1241,2013-05-02,729.25
1242,2013-05-01,719.63
1243,2013-04-30,730.25
1244,2013-04-29,715.25
1245,2013-04-26,686.88
1246,2013-04-25,701.63
1247,2013-04-24,690.25
1248,2013-04-23,697.88
1249,2013-04-22,702.13
1250,2013-04-19,708.38
1251,2013-04-18,704.13
1252,2013-04-17,703.38
1253,2013-04-16,703.63
1254,2013-04-15,692.63
1255,2013-04-12,714.13
1256,2013-04-11,698.5
1257,2013-04-10,696.88
1258,2013-04-09,707.25
1259,2013-04-08,711.75
1260,2013-04-05,699.38
1261,2013-04-04,692.5
1262,2013-04-03,701.88
1263,2013-04-02,674.38
1264,2013-04-01,667.38
1265,2013-03-31,684.5
1266,2013-03-28,688.25
1267,2013-03-27,736.0
1268,2013-03-26,729.63
1269,2013-03-25,726.13
1270,2013-03-24,730.0
1271,2013-03-22,729.38
1272,2013-03-21,728.38
1273,2013-03-20,733.63
1274,2013-03-19,727.38
1275,2013-03-18,714.13
1276,2013-03-17,716.63
1277,2013-03-15,723.13
1278,2013-03-14,724.88
1279,2013-03-13,712.25
1280,2013-03-12,703.0
1281,2013-03-11,700.75
1282,2013-03-10,699.38
1283,2013-03-08,696.38
1284,2013-03-07,695.63
1285,2013-03-06,683.25
1286,2013-03-05,705.25
1287,2013-03-04,703.5
1288,2013-03-03,719.0
1289,2013-03-01,720.38
1290,2013-02-28,716.38
1291,2013-02-27,712.0
1292,2013-02-26,711.88
1293,2013-02-25,705.88
1294,2013-02-24,720.13
1295,2013-02-22,713.88
1296,2013-02-21,723.0
1297,2013-02-20,736.88
1298,2013-02-19,732.75
1299,2013-02-15,742.0
1300,2013-02-14,734.38
1301,2013-02-13,737.75
1302,2013-02-12,734.25
1303,2013-02-11,741.88
1304,2013-02-10,757.88
1305,2013-02-08,756.13
1306,2013-02-07,756.75
1307,2013-02-06,759.75
1308,2013-02-05,757.63
1309,2013-02-04,765.38
1310,2013-02-03,765.88
1311,2013-02-01,766.13
1312,2013-01-31,781.63
1313,2013-01-30,786.75
1314,2013-01-29,773.88
1315,2013-01-28,778.38
1316,2013-01-27,779.5
1317,2013-01-25,775.88
1318,2013-01-24,771.38
1319,2013-01-23,772.88
1320,2013-01-22,776.38
1321,2013-01-20,790.5
1322,2013-01-18,790.5
1323,2013-01-17,785.38
1324,2013-01-16,786.75
1325,2013-01-15,783.38
1326,2013-01-14,770.25
1327,2013-01-13,767.5
1328,2013-01-11,757.88
1329,2013-01-10,746.0
1330,2013-01-09,749.63
1331,2013-01-08,750.88
1332,2013-01-07,752.25
1333,2013-01-06,748.25
1334,2013-01-04,748.88
1335,2013-01-03,754.25
1336,2013-01-02,758.88
1337,2012-12-31,778.5
1338,2012-12-30,775.0
1339,2012-12-28,778.38
1340,2012-12-27,776.88
1341,2012-12-26,775.88
1342,2012-12-24,794.13
1343,2012-12-23,794.5
1344,2012-12-21,791.88
1345,2012-12-20,792.25
1346,2012-12-19,807.13
1347,2012-12-18,813.38
1348,2012-12-17,812.63
1349,2012-12-16,814.88
1350,2012-12-14,813.88
1351,2012-12-13,808.0
1352,2012-12-12,812.88
1353,2012-12-11,823.88
1354,2012-12-10,847.88
1355,2012-12-09,857.63
1356,2012-12-07,860.0
1357,2012-12-06,860.5
1358,2012-12-05,860.63
1359,2012-12-04,858.25
1360,2012-12-03,861.25
1361,2012-12-02,863.5
1362,2012-11-30,863.5
1363,2012-11-29,885.5
1364,2012-11-28,886.88
1365,2012-11-27,886.0
1366,2012-11-26,864.5
1367,2012-11-25,859.75
1368,2012-11-23,847.13
1369,2012-11-21,845.13
1370,2012-11-20,843.88
1371,2012-11-19,843.38
1372,2012-11-18,837.63
1373,2012-11-16,837.13
1374,2012-11-15,846.0
1375,2012-11-14,847.63
1376,2012-11-13,854.25
1377,2012-11-12,858.63
1378,2012-11-11,883.88
1379,2012-11-09,887.25
1380,2012-11-08,900.63
1381,2012-11-07,889.38
1382,2012-11-06,876.13
1383,2012-11-05,872.0
1384,2012-11-04,867.75
1385,2012-11-02,866.25
1386,2012-11-01,865.25
1387,2012-10-31,866.88
1388,2012-10-30,860.13
1389,2012-10-29,857.75
1390,2012-10-28,861.25
1391,2012-10-26,864.0
1392,2012-10-25,874.75
1393,2012-10-24,878.38
1394,2012-10-23,867.38
1395,2012-10-22,877.13
1396,2012-10-21,873.88
1397,2012-10-19,871.13
1398,2012-10-18,868.5
1399,2012-10-17,856.25
1400,2012-10-16,846.5
1401,2012-10-15,856.13
1402,2012-10-14,852.88
1403,2012-10-12,856.88
1404,2012-10-11,882.38
1405,2012-10-10,868.75
1406,2012-10-09,864.25
1407,2012-10-08,862.5
1408,2012-10-07,858.88
1409,2012-10-05,856.88
1410,2012-10-04,872.25
1411,2012-10-03,870.38
1412,2012-10-02,867.63
1413,2012-10-01,880.25
1414,2012-09-30,895.63
1415,2012-09-28,899.38
1416,2012-09-27,855.88
1417,2012-09-26,872.88
1418,2012-09-25,887.75
1419,2012-09-24,886.25
1420,2012-09-23,902.63
1421,2012-09-21,898.88
1422,2012-09-20,880.75
1423,2012-09-19,885.0
1424,2012-09-18,866.75
1425,2012-09-17,883.63
1426,2012-09-16,916.13
1427,2012-09-14,925.88
1428,2012-09-13,901.38
1429,2012-09-12,889.88
1430,2012-09-11,883.88
1431,2012-09-10,888.5
1432,2012-09-09,908.63
1433,2012-09-07,905.5
1434,2012-09-06,890.75
1435,2012-09-05,867.88
1436,2012-09-04,886.5
1437,2012-08-31,888.63
1438,2012-08-30,903.5
1439,2012-08-29,902.25
1440,2012-08-28,875.88
1441,2012-08-27,878.75
1442,2012-08-26,892.0
1443,2012-08-24,867.38
1444,2012-08-23,874.38
1445,2012-08-22,895.5
1446,2012-08-21,896.88
1447,2012-08-20,879.38
1448,2012-08-19,872.25
1449,2012-08-17,873.88
1450,2012-08-16,863.75
1451,2012-08-15,846.75
1452,2012-08-14,845.63
1453,2012-08-13,859.38
1454,2012-08-12,880.75
1455,2012-08-10,887.0
1456,2012-08-09,915.25
1457,2012-08-08,899.75
1458,2012-08-07,887.5
1459,2012-08-06,891.88
1460,2012-08-05,885.13
1461,2012-08-03,891.13
1462,2012-08-02,861.5
1463,2012-08-01,881.63
1464,2012-07-31,892.63
1465,2012-07-30,911.0
1466,2012-07-29,909.88
1467,2012-07-27,898.75
1468,2012-07-26,879.88
1469,2012-07-25,893.0
1470,2012-07-24,863.38
1471,2012-07-23,891.88
1472,2012-07-22,932.25
1473,2012-07-20,943.88
1474,2012-07-19,932.63
1475,2012-07-18,898.38
1476,2012-07-17,883.75
1477,2012-07-16,896.13
1478,2012-07-15,866.88
1479,2012-07-13,846.63
1480,2012-07-12,845.5
1481,2012-07-11,829.38
1482,2012-07-10,822.5
1483,2012-07-09,817.75
1484,2012-07-08,821.5
1485,2012-07-06,807.13
1486,2012-07-05,828.0
1487,2012-07-03,799.13
1488,2012-07-02,775.5
1489,2012-07-01,773.38
1490,2012-06-29,758.88
1491,2012-06-28,742.38
1492,2012-06-27,747.88
1493,2012-06-26,741.88
1494,2012-06-25,747.0
1495,2012-06-24,702.63
1496,2012-06-22,674.63
1497,2012-06-21,658.5
1498,2012-06-20,658.63
1499,2012-06-19,649.63
1500,2012-06-18,631.5
1501,2012-06-17,615.5
1502,2012-06-15,613.88
1503,2012-06-14,621.25
1504,2012-06-13,619.13
1505,2012-06-12,617.88
1506,2012-06-11,627.25
1507,2012-06-10,630.0
1508,2012-06-08,630.13
1509,2012-06-07,635.25
1510,2012-06-06,625.63
1511,2012-06-05,615.63
1512,2012-06-04,628.25
1513,2012-06-03,613.5
1514,2012-06-01,613.25
1515,2012-05-31,645.63
1516,2012-05-30,652.25
1517,2012-05-29,660.25
1518,2012-05-25,679.88
1519,2012-05-24,665.38
1520,2012-05-23,669.88
1521,2012-05-22,683.88
1522,2012-05-21,697.5
1523,2012-05-20,703.88
1524,2012-05-18,694.88
1525,2012-05-17,657.63
1526,2012-05-16,638.88
1527,2012-05-15,609.13
1528,2012-05-14,598.38
1529,2012-05-13,598.75
1530,2012-05-11,596.63
1531,2012-05-10,600.88
1532,2012-05-09,602.38
1533,2012-05-08,617.25
1534,2012-05-07,611.88
1535,2012-05-06,608.88
1536,2012-05-04,608.88
1537,2012-05-03,618.13
1538,2012-05-02,616.13
1539,2012-05-01,640.0
1540,2012-04-30,652.63
1541,2012-04-29,648.88
1542,2012-04-27,649.38
1543,2012-04-26,636.0
1544,2012-04-25,627.25
1545,2012-04-24,638.75
1546,2012-04-23,633.0
1547,2012-04-22,622.25
1548,2012-04-20,616.88
1549,2012-04-19,625.88
1550,2012-04-18,613.88
1551,2012-04-17,616.13
1552,2012-04-16,618.75
1553,2012-04-15,620.25
1554,2012-04-13,622.88
1555,2012-04-12,639.88
1556,2012-04-11,629.88
1557,2012-04-10,622.75
1558,2012-04-09,641.38
1559,2012-04-08,641.63
1560,2012-04-05,638.63
1561,2012-04-04,641.25
1562,2012-04-03,658.38
1563,2012-04-02,653.88
1564,2012-04-01,663.5
1565,2012-03-30,658.88
1566,2012-03-29,616.63
1567,2012-03-28,633.25
1568,2012-03-27,640.88
1569,2012-03-26,658.75
1570,2012-03-25,650.25
1571,2012-03-23,654.63
1572,2012-03-22,648.75
1573,2012-03-21,640.75
1574,2012-03-20,642.75
1575,2012-03-19,652.25
1576,2012-03-18,674.5
1577,2012-03-16,672.13
1578,2012-03-15,663.63
1579,2012-03-14,646.25
1580,2012-03-13,649.5
1581,2012-03-12,651.13
1582,2012-03-11,639.25
1583,2012-03-09,640.88
1584,2012-03-08,634.63
1585,2012-03-07,638.63
1586,2012-03-06,657.13
1587,2012-03-05,670.88
1588,2012-03-02,672.25
1589,2012-03-01,663.0
1590,2012-02-29,667.88
1591,2012-02-28,667.38
1592,2012-02-27,653.75
1593,2012-02-24,642.25
1594,2012-02-23,640.88
1595,2012-02-22,644.88
1596,2012-02-21,633.63
1597,2012-02-17,644.13
1598,2012-02-16,627.13
1599,2012-02-15,626.13
1600,2012-02-14,634.25
1601,2012-02-13,641.88
1602,2012-02-10,629.88
1603,2012-02-09,645.38
1604,2012-02-08,661.13
1605,2012-02-07,661.13
1606,2012-02-06,668.63
1607,2012-02-03,660.38
1608,2012-02-02,661.63
1609,2012-02-01,674.63
1610,2012-01-31,666.63
1611,2012-01-30,643.88
1612,2012-01-27,647.25
1613,2012-01-26,653.13
1614,2012-01-25,641.63
1615,2012-01-24,633.63
1616,2012-01-23,619.63
1617,2012-01-20,610.63
1618,2012-01-19,606.13
1619,2012-01-18,592.13
1620,2012-01-17,604.88
1621,2012-01-13,601.63
1622,2012-01-12,605.88
1623,2012-01-11,643.25
1624,2012-01-10,639.63
1625,2012-01-09,642.38
1626,2012-01-06,624.63
1627,2012-01-05,627.38
1628,2012-01-04,650.13
1629,2012-01-03,658.38
1630,2012-01-02,653.13
1631,2011-12-30,653.13
1632,2011-12-29,645.13
1633,2011-12-28,650.63
1634,2011-12-27,643.63
1635,2011-12-26,621.75
1636,2011-12-25,621.75
1637,2011-12-23,622.0
1638,2011-12-22,621.5
1639,2011-12-21,617.75
1640,2011-12-20,606.88
1641,2011-12-19,600.88
1642,2011-12-16,583.13
1643,2011-12-15,578.38
1644,2011-12-14,581.5
1645,2011-12-13,601.63
1646,2011-12-12,593.88
1647,2011-12-11,595.5
1648,2011-12-09,596.13
1649,2011-12-08,595.88
1650,2011-12-07,600.38
1651,2011-12-06,612.38
1652,2011-12-05,611.88
1653,2011-12-02,626.63
1654,2011-12-01,614.38
1655,2011-11-30,614.88
1656,2011-11-29,614.88
1657,2011-11-28,592.88
1658,2011-11-25,574.0
1659,2011-11-23,579.75
1660,2011-11-22,594.13
1661,2011-11-21,591.88
1662,2011-11-18,596.63
1663,2011-11-17,591.88
1664,2011-11-16,617.13
1665,2011-11-15,632.0
1666,2011-11-14,614.63
1667,2011-11-11,618.0
1668,2011-11-10,621.38
1669,2011-11-09,642.63
1670,2011-11-08,658.13
1671,2011-11-07,639.0
1672,2011-11-04,635.38
1673,2011-11-03,634.63
1674,2011-11-02,624.38
1675,2011-11-01,626.13
1676,2011-10-31,629.25
1677,2011-10-30,647.63
1678,2011-10-28,646.13
1679,2011-10-27,642.63
1680,2011-10-26,621.38
1681,2011-10-25,635.38
1682,2011-10-24,642.38
1683,2011-10-23,633.75
1684,2011-10-21,630.63
1685,2011-10-20,630.88
1686,2011-10-19,617.0
1687,2011-10-18,629.63
1688,2011-10-17,624.88
1689,2011-10-16,621.38
1690,2011-10-14,623.88
1691,2011-10-13,621.75
1692,2011-10-12,623.88
1693,2011-10-11,657.5
1694,2011-10-10,614.63
1695,2011-10-09,612.13
1696,2011-10-07,608.88
1697,2011-10-06,615.13
1698,2011-10-05,626.38
1699,2011-10-04,611.13
1700,2011-10-03,615.88
1701,2011-10-02,612.38
1702,2011-09-30,606.0
1703,2011-09-29,658.5
1704,2011-09-28,632.75
1705,2011-09-27,652.38
1706,2011-09-26,654.5
1707,2011-09-25,646.13
1708,2011-09-23,642.63
1709,2011-09-22,637.63
1710,2011-09-21,662.13
1711,2011-09-20,673.13
1712,2011-09-19,676.63
1713,2011-09-18,688.5
1714,2011-09-16,693.38
1715,2011-09-15,697.75
1716,2011-09-14,704.0
1717,2011-09-13,703.88
1718,2011-09-12,731.63
1719,2011-09-11,728.0
1720,2011-09-09,729.13
1721,2011-09-08,738.13
1722,2011-09-07,753.5
1723,2011-09-06,763.63
1724,2011-09-05,765.63
1725,2011-09-02,775.88
1726,2011-09-01,765.13
1727,2011-08-31,788.13
1728,2011-08-30,785.88
1729,2011-08-29,789.75
1730,2011-08-28,770.63
1731,2011-08-26,762.0
1732,2011-08-25,754.38
1733,2011-08-24,746.63
1734,2011-08-23,755.0
1735,2011-08-22,737.63
1736,2011-08-21,732.13
1737,2011-08-19,731.75
1738,2011-08-18,706.13
1739,2011-08-17,725.5
1740,2011-08-16,725.63
1741,2011-08-15,710.38
1742,2011-08-14,711.13
1743,2011-08-12,703.63
1744,2011-08-11,703.13
1745,2011-08-10,684.5
1746,2011-08-09,682.88
1747,2011-08-08,651.88
1748,2011-08-07,673.63
1749,2011-08-05,677.75
1750,2011-08-04,673.0
1751,2011-08-03,704.88
1752,2011-08-02,715.38
1753,2011-08-01,681.0
1754,2011-07-31,674.88
1755,2011-07-29,672.88
1756,2011-07-28,697.38
1757,2011-07-27,699.88
1758,2011-07-26,692.13
1759,2011-07-25,687.63
1760,2011-07-24,683.63
1761,2011-07-22,693.38
1762,2011-07-21,680.75
1763,2011-07-20,687.38
1764,2011-07-19,700.63
1765,2011-07-18,693.63
1766,2011-07-17,681.38
1767,2011-07-15,695.38
1768,2011-07-14,707.88
1769,2011-07-13,716.0
1770,2011-07-12,667.5
1771,2011-07-11,638.13
1772,2011-07-10,647.38
1773,2011-07-08,650.0
1774,2011-07-07,635.25
1775,2011-07-06,624.13
1776,2011-07-05,635.25
1777,2011-07-04,625.63
1778,2011-07-01,611.63
1779,2011-06-30,600.38
1780,2011-06-29,675.0
1781,2011-06-28,680.75
1782,2011-06-27,657.63
1783,2011-06-26,653.0
1784,2011-06-24,631.63
1785,2011-06-23,645.75
1786,2011-06-22,636.88
1787,2011-06-21,677.25
1788,2011-06-20,658.5
1789,2011-06-19,674.0
1790,2011-06-17,671.88
1791,2011-06-16,670.88
1792,2011-06-15,711.38
1793,2011-06-14,731.88
1794,2011-06-13,746.63
1795,2011-06-12,766.5
1796,2011-06-10,759.88
1797,2011-06-09,748.13
1798,2011-06-08,751.88
1799,2011-06-07,741.38
1800,2011-06-06,746.0
1801,2011-06-05,775.25
1802,2011-06-03,772.88
1803,2011-06-02,772.5
1804,2011-06-01,761.5
1805,2011-05-31,787.13
1806,2011-05-30,792.75
1807,2011-05-27,820.63
1808,2011-05-26,818.88
1809,2011-05-25,802.88
1810,2011-05-24,787.75
1811,2011-05-23,797.75
1812,2011-05-22,820.13
1813,2011-05-20,806.63
1814,2011-05-19,808.63
1815,2011-05-18,818.75
1816,2011-05-17,771.38
1817,2011-05-16,736.13
1818,2011-05-15,738.88
1819,2011-05-13,729.13
1820,2011-05-12,738.5
1821,2011-05-11,759.5
1822,2011-05-10,799.88
1823,2011-05-09,792.5
1824,2011-05-08,773.5
1825,2011-05-06,753.88
1826,2011-05-05,753.38
1827,2011-05-04,772.25
1828,2011-05-03,792.88
1829,2011-05-02,795.63
1830,2011-05-01,801.0
1831,2011-04-29,804.13
1832,2011-04-28,770.0
1833,2011-04-27,819.13
1834,2011-04-26,850.88
1835,2011-04-25,861.88
1836,2011-04-24,849.38
1837,2011-04-22,834.25
1838,2011-04-21,833.88
1839,2011-04-20,823.88
1840,2011-04-19,824.88
1841,2011-04-18,815.13
1842,2011-04-17,782.63
1843,2011-04-15,744.5
1844,2011-04-14,745.5
1845,2011-04-13,759.25
1846,2011-04-12,757.63
1847,2011-04-11,800.13
1848,2011-04-10,807.0
1849,2011-04-08,799.38
1850,2011-04-07,774.88
1851,2011-04-06,778.5
1852,2011-04-05,784.63
1853,2011-04-04,789.5
1854,2011-04-03,766.5
1855,2011-04-01,760.38
1856,2011-03-31,759.13
1857,2011-03-30,726.88
1858,2011-03-29,738.88
1859,2011-03-28,723.13
1860,2011-03-27,739.63
1861,2011-03-25,734.75
1862,2011-03-24,742.38
1863,2011-03-23,713.5
1864,2011-03-22,725.25
1865,2011-03-21,718.63
1866,2011-03-20,738.88
1867,2011-03-18,724.88
1868,2011-03-17,715.38
1869,2011-03-16,671.63
1870,2011-03-15,680.75
1871,2011-03-14,722.13
1872,2011-03-13,713.13
1873,2011-03-11,717.38
1874,2011-03-10,739.5
1875,2011-03-09,759.38
1876,2011-03-08,781.25
1877,2011-03-07,799.88
1878,2011-03-04,832.63
1879,2011-03-03,823.38
1880,2011-03-02,811.38
1881,2011-03-01,810.88
1882,2011-02-28,816.38
1883,2011-02-25,813.63
1884,2011-02-24,781.13
1885,2011-02-23,797.13
1886,2011-02-22,796.38
1887,2011-02-18,856.38
1888,2011-02-17,883.5
1889,2011-02-16,837.38
1890,2011-02-15,840.25
1891,2011-02-14,872.38
1892,2011-02-11,867.63
1893,2011-02-10,861.38
1894,2011-02-09,888.25
1895,2011-02-08,873.88
1896,2011-02-07,858.88
1897,2011-02-04,854.5
1898,2011-02-03,858.38
1899,2011-02-02,862.88
1900,2011-02-01,835.38
1901,2011-01-31,838.63
1902,2011-01-28,824.63
1903,2011-01-27,847.13
1904,2011-01-26,856.88
1905,2011-01-25,838.88
1906,2011-01-24,835.88
1907,2011-01-23,824.63
1908,2011-01-21,824.75
1909,2011-01-20,802.38
1910,2011-01-19,798.63
1911,2011-01-18,793.38
1912,2011-01-17,773.38
1913,2011-01-14,773.88
1914,2011-01-13,781.38
1915,2011-01-12,773.63
1916,2011-01-11,758.63
1917,2011-01-10,766.63
1918,2011-01-07,772.13
1919,2011-01-06,788.13
1920,2011-01-05,809.88
1921,2011-01-04,788.0
1922,2011-01-03,805.25
1923,2010-12-31,792.63
1924,2010-12-30,784.75
1925,2010-12-29,799.13
1926,2010-12-28,799.13
1927,2010-12-27,779.88
1928,2010-12-24,782.63
1929,2010-12-23,783.63
1930,2010-12-22,783.63
1931,2010-12-21,764.63
1932,2010-12-20,769.88
1933,2010-12-17,757.5
1934,2010-12-16,749.88
1935,2010-12-15,763.88
1936,2010-12-14,761.38
1937,2010-12-13,780.5
1938,2010-12-12,775.38
1939,2010-12-10,775.88
1940,2010-12-09,788.88
1941,2010-12-08,784.13
1942,2010-12-07,783.13
1943,2010-12-06,794.0
1944,2010-12-03,780.38
1945,2010-12-02,748.13
1946,2010-12-01,738.63
1947,2010-11-30,689.63
1948,2010-11-29,691.38
1949,2010-11-26,686.63
1950,2010-11-24,685.5
1951,2010-11-23,678.63
1952,2010-11-22,684.38
1953,2010-11-19,682.25
1954,2010-11-18,645.88
1955,2010-11-17,632.63
1956,2010-11-16,626.38
1957,2010-11-15,670.13
1958,2010-11-12,668.88
1959,2010-11-11,704.38
1960,2010-11-10,709.38
1961,2010-11-09,720.38
1962,2010-11-08,737.13
1963,2010-11-05,729.13
1964,2010-11-04,720.63
1965,2010-11-03,695.13
1966,2010-11-02,695.88
1967,2010-11-01,706.88
1968,2010-10-31,727.38
1969,2010-10-29,715.75
1970,2010-10-28,718.63
1971,2010-10-27,704.13
1972,2010-10-26,699.88
1973,2010-10-25,675.25
1974,2010-10-24,674.63
1975,2010-10-22,670.13
1976,2010-10-21,670.38
1977,2010-10-20,691.75
1978,2010-10-19,674.75
1979,2010-10-18,692.63
1980,2010-10-17,707.13
1981,2010-10-15,702.63
1982,2010-10-14,704.75
1983,2010-10-13,705.88
1984,2010-10-12,712.0
1985,2010-10-11,708.88
1986,2010-10-10,725.38
1987,2010-10-08,719.38
1988,2010-10-07,661.75
1989,2010-10-06,660.38
1990,2010-10-05,666.63
1991,2010-10-04,648.25
1992,2010-10-03,653.13
1993,2010-10-01,654.38
1994,2010-09-30,676.13
1995,2010-09-29,683.25
1996,2010-09-28,685.75
1997,2010-09-27,701.38
1998,2010-09-26,728.63
1999,2010-09-24,719.88
2000,2010-09-23,698.63
2001,2010-09-22,715.88
2002,2010-09-21,723.63
2003,2010-09-20,727.13
2004,2010-09-19,744.88
2005,2010-09-17,738.25
2006,2010-09-16,724.88
2007,2010-09-15,730.38
2008,2010-09-14,737.38
2009,2010-09-13,747.5
2010,2010-09-12,734.88
2011,2010-09-10,737.38
2012,2010-09-09,734.63
2013,2010-09-08,713.63
2014,2010-09-07,733.88
2015,2010-09-06,741.5
2016,2010-09-05,741.13
2017,2010-09-03,741.75
2018,2010-09-02,715.13
2019,2010-09-01,707.75
2020,2010-08-31,689.38
2021,2010-08-30,701.88
2022,2010-08-29,704.75
2023,2010-08-27,693.38
2024,2010-08-26,694.88
2025,2010-08-25,685.88
2026,2010-08-24,704.25
2027,2010-08-23,722.38
2028,2010-08-22,713.25
2029,2010-08-20,711.25
2030,2010-08-19,723.88
2031,2010-08-18,661.25
2032,2010-08-17,655.25
2033,2010-08-16,666.0
2034,2010-08-15,694.5
2035,2010-08-13,701.13
2036,2010-08-12,717.13
2037,2010-08-11,693.25
2038,2010-08-10,705.13
2039,2010-08-09,710.0
2040,2010-08-08,693.13
2041,2010-08-06,726.63
2042,2010-08-05,815.63
2043,2010-08-04,726.25
2044,2010-08-03,679.38
2045,2010-08-02,693.0
2046,2010-08-01,662.25
2047,2010-07-30,661.38
2048,2010-07-27,595.63
2049,2010-07-26,586.13
2050,2010-07-25,596.25
2051,2010-07-23,595.75
2052,2010-07-22,593.63
2053,2010-07-21,585.75
2054,2010-07-20,575.5
2055,2010-07-19,577.88
2056,2010-07-18,593.63
2057,2010-07-16,588.25
2058,2010-07-15,596.88
2059,2010-07-14,556.88
2060,2010-07-13,549.38
2061,2010-07-12,533.5
2062,2010-07-11,536.38
2063,2010-07-09,537.88
2064,2010-07-08,544.5
2065,2010-07-07,530.0
2066,2010-07-06,507.25
2067,2010-07-05,504.38
2068,2010-07-04,502.63
